N = 2 
M = 2 
L = 2 
N_runs = 1000 
Cmin = 0.0 
Cmax = 1.5e-06 
Ai = 1e-06 
fskew = None 
Cskew = None 
1.4626932365165235e-06	1.157809476487474e-06	9.660721204811e-07	9.6286130250183e-07	
4.3372110163105973e-07	4.293718400641515e-07	4.30401766338e-07	4.280080297675e-07	
7.449115987225763e-07	6.847410515878782e-08	7.135936981295999e-07	7.837285917000002e-08	
1.0477050873579526e-06	8.873052639230462e-07	9.005939462203999e-07	8.4988392528982e-07	
8.077428998397229e-07	1.125989914572755e-06	7.637680410734e-07	9.5751308408134e-07	
1.0708721480554206e-07	1.1386716855313479e-07	1.2070197183399988e-07	1.1995058386259994e-07	
4.5625108041215445e-07	1.1380035206457839e-06	4.518704317739999e-07	9.59681811080425e-07	
5.007081138019327e-07	1.1677398847958623e-06	4.939859023789999e-07	9.64312711410926e-07	
9.78385685819035e-07	1.4385065854255688e-06	8.717267313595e-07	9.834023830906e-07	
1.4446256798846286e-07	8.231517698815225e-07	1.544218494e-07	7.9864228170048e-07	
1.2070868418291693e-06	1.2234629291925587e-06	9.402183000806999e-07	9.7085857674674e-07	
7.749292700587315e-07	3.4043229008138656e-07	7.380720084739e-07	3.4070062918499997e-07	
3.848714208751013e-07	1.4412366274841933e-06	3.8366218556099995e-07	9.83498816975649e-07	
1.5106918591360652e-08	1.3484382358947029e-06	5.0760989739999905e-08	9.796782895045363e-07	
1.0717366948858596e-06	7.739928902065691e-07	9.086750339518e-07	7.559814622503e-07	
1.002114267069544e-06	9.464847324996354e-07	8.825856164996e-07	8.902192488812699e-07	
4.0848572337125594e-07	2.1738107971546944e-07	4.0628185965499997e-07	2.199037229042e-07	
1.4088515993930172e-06	6.461370948202716e-08	9.6252189053918e-07	7.500232702899997e-08	
5.352689860528915e-07	4.2440121054692627e-07	5.26444767717e-07	4.2313726284369996e-07	
2.823763723735795e-08	3.3034752743706304e-07	5.8731449090000016e-08	3.3078864414246995e-07	
1.1325045926052213e-07	6.042357161551387e-07	1.2615319933999988e-07	5.978716601189e-07	
5.411053923395495e-07	4.587384060960064e-07	5.31898198627e-07	4.5675230280929996e-07	
1.7748908119653124e-07	1.2438276814136096e-06	1.8516254727000004e-07	9.72748947562125e-07	
1.3963556547317259e-06	1.3180367731920031e-06	9.616051235204e-07	9.7802602985482e-07	
1.2314945704799695e-06	1.6679719882347954e-07	9.440359372335599e-07	1.7064004562299993e-07	
1.1632944512100213e-07	5.581867561261785e-07	1.288953951699999e-07	5.5351825113373e-07	
1.136478459204395e-06	1.1486300132820105e-06	9.263287723747e-07	9.6143980255221e-07	
5.9384399371483e-07	1.1173446750915677e-06	5.807263659099999e-07	9.558392373953399e-07	
7.904269577985397e-07	2.577971178084087e-07	7.503559204089999e-07	2.595067944169999e-07	
3.059717849622756e-07	3.1703430303875024e-07	3.0781788748499997e-07	3.177021893951999e-07	
9.71847902505321e-07	1.1523352735126016e-06	8.685399284782e-07	9.6202682389847e-07	
1.2961088820666933e-06	7.004165900039419e-07	9.523661384092e-07	6.888912980247e-07	
3.2254410088245335e-07	2.7775265158920776e-07	3.2375821291599997e-07	2.7910000709779994e-07	
2.6238876540356845e-07	1.7178269562573506e-07	2.6594193219500004e-07	1.7547151285829992e-07	
1.1887151502310516e-06	4.84035045833949e-07	9.370342852177e-07	4.814611260894e-07	
3.663563011643772e-08	1.3300484663354667e-07	6.430849691999993e-08	1.3811611139239997e-07	
6.477085511417888e-07	4.2249960560988106e-07	6.295387973317999e-07	4.212734937635e-07	
1.1550215655984893e-06	3.8583826984536137e-07	9.3043650669861e-07	3.853078029725e-07	
2.300610824532494e-07	1.01032889518249e-06	2.3499777166599992e-07	9.234434008440949e-07	
8.988594214566484e-07	1.0015156103388131e-06	8.275607795818999e-07	9.1953421598573e-07	
6.012350379503978e-08	1.1541747513042368e-06	8.15129280199999e-08	9.62321838499328e-07	
3.311287539725217e-07	2.628040364654982e-07	3.320153778939999e-07	2.6442106605529996e-07	
8.018200197070264e-07	1.499270198091182e-06	7.59227288196e-07	9.85249914661693e-07	
1.3598601284932837e-06	9.165493710626385e-07	9.586472383438999e-07	8.7082863322165e-07	
2.1568032622898427e-07	5.199666598450238e-07	2.2128421788899997e-07	5.164585026409999e-07	
1.1477063856504804e-06	1.1851947574533304e-06	9.288640902614999e-07	9.6661782493517e-07	
6.539757007232557e-07	2.9758205570273076e-07	6.351325446004e-07	2.9858289918270003e-07	
1.3798203461238259e-06	2.544877954663078e-07	9.6031021569349e-07	2.5625949135300003e-07	
5.496938418558664e-07	4.572988579273738e-07	5.39906443738e-07	4.5534459662039996e-07	
1.497314135082564e-06	6.12789874872733e-07	9.6803259517667e-07	6.060635045383999e-07	
2.7221359273089984e-07	6.193678431995332e-07	2.75371884651e-07	6.123575180856699e-07	
1.4073671691968342e-06	1.3912931500140197e-06	9.624218558571e-07	9.81626641541361e-07	
1.1638802509380792e-06	1.1341386577265391e-06	9.322808144074e-07	9.5899729128034e-07	
8.997669088035168e-07	8.393137567661952e-07	8.281285542379e-07	8.1210521000604e-07	
9.478593217440709e-07	1.0348530735844656e-06	8.561699923752999e-07	9.331662611994499e-07	
6.668674288304124e-07	2.1005000048636563e-07	6.465750234619999e-07	2.1273737615300003e-07	
1.1839739774228557e-06	1.208378040122433e-06	9.361748059815e-07	9.6930789607914e-07	
1.1021608590837343e-06	9.861154244482704e-07	9.176626349527e-07	9.121933285142e-07	
1.1869666753502491e-06	1.1562891890468127e-06	9.367225494055e-07	9.6263350292414e-07	
1.077668225958015e-06	3.3877452447418975e-07	9.105298220917e-07	3.3907116655449993e-07	
3.910272796809006e-07	6.20843481229523e-07	3.895566867729999e-07	6.137671848188e-07	
3.5627920206461186e-07	5.855404204906165e-07	3.5619750730399995e-07	5.799094787594e-07	
1.3422293484883867e-06	4.6535739170783536e-07	9.5706492269335e-07	4.6322187922769995e-07	
1.1333298438413574e-06	1.2911884022207367e-06	9.255954158187e-07	9.763521394719898e-07	
9.414960876423284e-07	3.4763276539614065e-07	8.527017054404e-07	3.4777724900000003e-07	
8.950074950964451e-07	7.002091967537416e-07	8.251262273592999e-07	6.88699524825e-07	
4.018811371124131e-07	8.5277342389546e-07	3.99958703184e-07	8.2306805960103e-07	
1.0355952268108116e-06	1.3093648839897185e-06	8.961712332302999e-07	9.77511690317684e-07	
9.904100644759164e-07	3.3883838524883546e-07	8.773535464624e-07	3.3913389711629995e-07	
3.970408597988303e-07	1.0074199185250678e-06	3.9532263444699993e-07	9.2217808432423e-07	
8.941097932338805e-07	3.4360339012575374e-07	8.245542630861e-07	3.4381726094629995e-07	
1.3143237900713898e-06	7.635691353179557e-07	9.543282342709e-07	7.466738479509e-07	
7.681228888325786e-08	1.2064569842350834e-06	9.486738921000001e-08	9.691101185783709e-07	
8.222922444552757e-07	1.3455619779337398e-06	7.747557778466e-07	9.7952839239498e-07	
7.443202286724119e-07	4.4531207400659565e-07	7.131038220877999e-07	4.436172799168999e-07	
7.849265128640089e-07	3.4216044124817986e-07	7.460258225357e-07	3.423991270620999e-07	
1.3835636148044997e-06	1.1185750026250721e-06	9.606128630406999e-07	9.5607583927513e-07	
2.5811219868954237e-07	2.840585640806167e-07	2.6184029666299993e-07	2.8529459179099993e-07	
1.5210107267271255e-07	6.153719451116376e-07	1.6146867334e-07	6.0853735118306e-07	
1.3512572202119093e-06	3.5539274539291096e-07	9.5788745939065e-07	3.554028842295e-07	
6.177261604559096e-07	8.403958544008691e-07	6.02519363682e-07	8.129980348925499e-07	
2.9839765027766605e-07	1.1722664550951506e-06	3.005399315899999e-07	9.649409348687959e-07	
1.2303974863656998e-06	1.424717324693184e-06	9.438832907295e-07	9.82918342297393e-07	
1.3699010099294484e-06	3.279451421087584e-07	9.5949854509619e-07	3.2842677874520005e-07	
6.029827299615915e-07	1.340352948964647e-07	5.890894858251e-07	1.3910028751399987e-07	
1.3846917438088483e-06	1.0953257738997778e-06	9.607017940055e-07	9.510502167795599e-07	
6.733948444521858e-07	1.4238230375749133e-06	6.5234100393e-07	9.82889154665683e-07	
1.2909985298043942e-06	9.27528092470125e-07	9.517896959414e-07	8.7819873800584e-07	
1.0781655321423828e-07	1.2162187043480719e-06	1.213615753799999e-07	9.70142178244259e-07	
7.509642174793357e-07	1.3330748768430972e-07	7.185969244810999e-07	1.3840499909399996e-07	
3.0180509795969847e-07	1.188346970788675e-06	3.038169282189999e-07	9.670168851305089e-07	
9.37325726645862e-07	6.116445641363577e-07	8.503911553418e-07	6.049681392047999e-07	
3.0265763376510567e-07	5.297908559665523e-07	3.0463071369299994e-07	5.260022710111999e-07	
9.709409427602705e-07	6.445435071209659e-07	8.680870868636e-07	6.363377670027e-07	
1.479972838256678e-06	1.3149557043501714e-06	9.670813921923e-07	9.7784488971122e-07	
1.1482472519180399e-07	1.4088171228000203e-06	1.275838650799999e-07	9.82333498921537e-07	
5.673087137570412e-07	3.447500731768882e-08	5.562652698218e-07	5.039427704099996e-08	
1.3375805319222701e-06	8.087918036948967e-07	9.56630914536e-07	7.864133779868999e-07	
1.0624720113040056e-06	1.2149589371114298e-06	9.056732328301999e-07	9.7000306684663e-07	
1.0033960186329182e-06	1.3995662842163659e-06	8.831509792363e-07	9.819650123826999e-07	
1.172433519593975e-06	6.168956136463372e-07	9.339791203540999e-07	6.099917195692e-07	
1.2055176776306868e-06	3.264954854609534e-07	9.399506623366699e-07	3.2700179161969993e-07	
5.381589134159486e-07	4.686743420248833e-07	5.29146156198e-07	4.664639156761999e-07	
1.2943839105121515e-07	6.972787927828079e-07	1.4069384303999996e-07	6.859741697277999e-07	
7.603156279209912e-07	1.347185956188342e-06	7.26269004476e-07	9.796112829000809e-07	
5.311910398000272e-07	9.746658866663783e-07	5.226305202559999e-07	9.0630723461572e-07	
7.505964174165535e-07	3.648544689515445e-07	7.182943368497e-07	3.6469941230529996e-07	
5.518971852060957e-07	8.536262658487163e-07	5.41958346251e-07	8.237520455219799e-07	
1.4389618949383488e-06	1.2352573291618548e-06	9.64591004439e-07	9.7197439693962e-07	
3.33863624348373e-07	1.4380931892110127e-07	3.346457444259e-07	1.484641982411999e-07	
1.062574189099434e-06	1.1279735450922932e-06	9.057054770489e-07	9.578804412961099e-07	
9.651983808359181e-07	2.2558992810977131e-07	8.65214284998e-07	2.279356237709999e-07	
1.6130934043185103e-07	1.3053813160161781e-06	1.7003376334999988e-07	9.77274178141688e-07	
5.080636498926322e-08	1.4851493190970577e-06	7.447271250999991e-08	9.848611194617223e-07	
6.353371277688915e-07	1.0260502136376936e-06	6.184414427169999e-07	9.2986067808495e-07	
1.382264995172034e-06	1.1729403215001652e-06	9.605103815038e-07	9.650213336508799e-07	
9.880622660291962e-07	1.4854987491847214e-06	8.762872496947e-07	9.848663236766089e-07	
7.538491788931532e-07	4.021704886545408e-07	7.209706970416e-07	4.013375948752999e-07	
1.321249237117447e-06	7.696939885544935e-07	9.55036565315e-07	7.521518522126999e-07	
3.015535667746829e-07	1.820385100546068e-08	3.0356881016989997e-07	3.902158806400004e-08	
3.9691803550337167e-07	6.040973429939229e-07	3.9520323901100004e-07	5.977382750377e-07	
1.154937449008121e-06	1.048064595019319e-06	9.304228229016e-07	9.377658310011999e-07	
1.0401878463712609e-06	7.811918505668703e-08	8.978696679668899e-07	8.694217256799991e-08	
9.753198166438398e-07	3.1354414883262534e-07	8.702326482257999e-07	3.142713082999999e-07	
1.1623681134999486e-06	1.0205814138367242e-06	9.319707707038999e-07	9.276944858858599e-07	
6.059337055938772e-07	1.4060454194741334e-08	5.917842186262499e-07	3.642334829100005e-08	
1.1237702130656198e-06	1.2329509446449269e-06	9.232895485272e-07	9.717638474011199e-07	
6.409209570956862e-07	9.471995323553382e-07	6.234595585429999e-07	8.906591640433599e-07	
3.2781544285536184e-07	8.656699421970328e-07	3.28829495041e-07	8.333190690927099e-07	
1.0344180592580689e-06	8.252957236866618e-07	8.957199982314e-07	8.004396951184e-07	
1.3533257912199536e-06	1.3914729044874216e-06	9.580794608846e-07	9.81634271582986e-07	
1.1802194169530902e-06	2.4434837281362826e-07	9.3546841496479e-07	2.46314155933e-07	
9.28448529112379e-07	1.1056051086896832e-06	8.453665352961999e-07	9.533820305851299e-07	
6.498337429088208e-07	7.735438209339928e-07	6.314385721779999e-07	7.555848040462e-07	
7.858052892924852e-07	1.021111576884607e-06	7.467227809589999e-07	9.279120327500599e-07	
9.681186185507583e-07	1.1035839376584675e-06	8.666882253487e-07	9.5293764989677e-07	
1.0857397635093027e-06	9.49759563281406e-07	9.129764446032e-07	8.9219934819189e-07	
1.361484928640222e-06	6.432424930236702e-08	9.5878486959038e-07	7.475102843199996e-08	
1.0159343014687255e-06	1.498840947379415e-06	8.884444993444e-07	9.85237163748448e-07	
1.0617112787486223e-06	1.3484617397539486e-06	9.054230385861e-07	9.79673511177834e-07	
1.1732073695547285e-07	7.767099704633465e-07	1.297814460999999e-07	7.5840048056666e-07	
3.523338790191376e-07	2.8049028407682307e-09	3.524053210563e-07	3.007306144900003e-08	
9.864187902301134e-07	1.254571992530891e-06	8.755205517092999e-07	9.736463888704799e-07	
6.59421496998776e-08	9.855820619543882e-08	8.606226972900001e-08	1.0562785755259988e-07	
1.3358048709565046e-07	5.009853060323751e-07	1.4445825582399993e-07	4.9798783155966e-07	
3.052049843331939e-08	1.1694681133388458e-06	6.022814108999999e-08	9.64557028958959e-07	
1.2540495514910706e-06	2.2738498221687372e-07	9.4721408853922e-07	2.2969300843099995e-07	
1.1341853394809474e-06	8.512015558701564e-07	9.257902266741999e-07	8.2179450571612e-07	
5.466867846116453e-07	7.517521202759759e-07	5.371052464779999e-07	7.360369095051199e-07	
3.5983670191561934e-07	1.0086227543809928e-06	3.596179819659999e-07	9.2270368584392e-07	
1.6829397494926095e-07	1.1680707384939708e-06	1.7654304439999998e-07	9.64362936933768e-07	
1.2504896470516063e-06	7.94900894615243e-07	9.467355489015999e-07	7.743937704716e-07	
2.80758127478262e-07	5.320790794829913e-07	2.83578680727e-07	5.282235809879e-07	
7.034815313249972e-07	1.161675567430743e-06	6.785489222789999e-07	9.6344110790479e-07	
8.50429686779369e-07	3.319380583265125e-07	7.951887227892e-07	3.3235164977690003e-07	
9.030364198799307e-07	1.4400042942515625e-06	8.301767484992e-07	9.834536734403309e-07	
9.167351915928631e-07	7.826918558769907e-07	8.385042237167e-07	7.636867781340999e-07	
1.1263904979726567e-06	8.098080811755362e-07	9.239264900759e-07	7.872862827629e-07	
8.856410744092413e-07	1.4253449307262806e-06	8.191146970663e-07	9.8294254332423e-07	
1.2337945855686487e-06	3.4709353605489126e-07	9.4437547375376e-07	3.472472664095999e-07	
6.326632185814757e-08	2.871830504611904e-07	8.394941791999992e-08	2.8836450262762997e-07	
8.175240475190783e-07	6.905544781810434e-07	7.711786469712999e-07	6.796962293034e-07	
1.9777234476679207e-07	8.365652935855476e-07	2.0428239185999993e-07	8.098442774567799e-07	
1.0490158801182679e-06	1.3781452651426733e-06	9.010669811484e-07	9.810675318340639e-07	
1.4644290630930667e-07	1.4816022942026325e-06	1.5627309434999995e-07	9.847594988633639e-07	
1.476682121177711e-06	1.498240933908706e-06	9.668959807396e-07	9.85219323189e-07	
1.1973624565366307e-06	8.461697295361024e-07	9.385657466638999e-07	8.1771600174186e-07	
3.695879378836414e-07	6.376220393637649e-07	3.68983313958e-07	6.297622980737e-07	
7.002625994816179e-07	1.144514509727223e-06	6.757723075409999e-07	9.6077615704028e-07	
3.7135428855288905e-07	8.738563555534192e-07	3.7068008588999994e-07	8.396864667455e-07	
2.3159087299769188e-07	8.245245871882829e-07	2.3645624201199998e-07	7.997981721839499e-07	
5.562620888408391e-07	1.990162223331715e-08	5.460168919651999e-07	4.012286536300008e-08	
4.977803196204558e-07	1.7791692203642152e-07	4.912201916093999e-07	1.8142515887099992e-07	
1.0968853153903113e-06	1.4971709025187903e-06	9.162071181779e-07	9.8519136353301e-07	
1.243665362489418e-06	1.9885093606183146e-07	9.4579056253435e-07	2.0180424349399994e-07	
6.827529422735029e-07	7.759383245494235e-07	6.6054803933e-07	7.5771210077822e-07	
1.317388896755367e-09	4.94126419256134e-07	4.3338636049999976e-08	4.9130397889236e-07	
7.868360762093863e-07	8.908931974042338e-07	7.475347677338999e-07	8.525519392706e-07	
9.77038456285354e-07	1.3663482776676933e-06	8.710763300176999e-07	9.805364018796939e-07	
1.164667842844996e-06	6.970307208939141e-07	9.324364090829e-07	6.857385993217999e-07	
3.725539496922459e-07	8.598716643179577e-07	3.7183196843199994e-07	8.2874196389435e-07	
3.962290758130554e-07	1.1679309010781981e-06	3.945470100359999e-07	9.6434085314487e-07	
4.5723683664290827e-07	6.852950347784224e-07	4.52804960374e-07	6.747778974637e-07	
8.007349893247472e-09	9.01124157169873e-07	4.6782773379999944e-08	8.6001699641639e-07	
2.637933164241738e-07	8.93947472866149e-07	2.6729091658099996e-07	8.5480757866434e-07	
2.3668925583176632e-07	2.683799527666038e-07	2.4132705362399986e-07	2.698952932547e-07	
6.581081895990761e-07	3.811362953128119e-07	6.388103030574e-07	3.806914118601e-07	
9.310980063801026e-07	1.3204976080703127e-06	8.468868273019999e-07	9.78170851123907e-07	
3.7819831051808526e-07	5.582963367657579e-07	3.7724974175099993e-07	5.536237570849e-07	
3.5325349789471126e-07	8.618579723102903e-07	3.5329008058699995e-07	8.3031596607391e-07	
1.3611497251753121e-06	6.306655218193681e-07	9.5875746318394e-07	6.231363277120999e-07	
4.541106359409544e-07	8.186125935256209e-07	4.4983165341099993e-07	7.9480114543327e-07	
1.0958900475538975e-06	4.076422218028003e-07	9.159136390726e-07	4.067051725627999e-07	
1.7928301686920505e-07	7.666294506511727e-07	1.8683544500999996e-07	7.4942087063976e-07	
1.0467028924389231e-06	1.0931348638723363e-06	9.002393688949e-07	9.5053369799716e-07	
9.392828166631417e-08	1.3795395666293968e-06	1.0928512776999996e-07	9.811349090122406e-07	
1.3711423294290125e-06	8.732187650794912e-07	9.596036255892e-07	8.3918501364241e-07	
6.848326528955706e-08	7.932265274168959e-07	8.808561484999996e-08	7.7294028783446e-07	
1.3748472474122538e-06	5.010068333193797e-07	9.5990764263025e-07	4.980072456472999e-07	
5.242751464041575e-07	6.781275895232874e-07	5.16149172662e-07	6.680563795109e-07	
1.0973309425131655e-06	6.626184768206e-07	9.163205667461999e-07	6.534507717795999e-07	
4.267245526314571e-07	1.1559958277150866e-06	4.2372566239900004e-07	9.625976122641999e-07	
6.18658628812711e-07	1.3275682761707721e-06	6.03370217326e-07	9.78573053793855e-07	
5.1748949360144846e-08	7.848286463119059e-07	7.512331433999998e-08	7.6557538918374e-07	
1.3352446558142365e-06	1.3769816278926315e-06	9.564151952026999e-07	9.81015111308773e-07	
5.854144866775542e-07	5.109650216160677e-08	5.729796466739e-07	6.353343335999996e-08	
1.1648855191558722e-07	1.4297047463860555e-06	1.2906863461e-07	9.831026589573159e-07	
5.695022229271975e-07	3.0650839389214307e-07	5.582960126874e-07	3.0735590899239995e-07	
7.844177334050635e-07	9.706817337203596e-07	7.456260012766e-07	9.041644028762e-07	
4.4543864964855785e-07	7.247390586554564e-07	4.415749878459999e-07	7.1139721583169e-07	
3.4620409259511533e-07	6.528364914425874e-07	3.4651286765799994e-07	6.442036100741399e-07	
2.20163989837342e-08	1.0205036328790504e-06	5.48266048e-08	9.27676567988979e-07	
1.0781570876312125e-07	4.345476017512537e-07	1.2134315198999987e-07	4.3307852534544995e-07	
1.418414940228733e-06	1.0174331450842354e-06	9.632043753843e-07	9.264131340705299e-07	
1.3931203668713958e-06	7.827099475458663e-07	9.6135434057212e-07	7.637005603136999e-07	
1.719152996798416e-07	6.921336312704349e-07	1.7992165271999997e-07	6.8117436042191e-07	
8.627573155448088e-07	5.816652858520219e-07	8.037842445385e-07	5.761770223067e-07	
5.028890595901147e-07	1.3437902380314663e-06	4.96044778669e-07	9.79440445108215e-07	
1.0966220608740406e-06	1.3229124106844486e-06	9.161295399417e-07	9.783078904605389e-07	
7.832502491526457e-07	4.833692259685345e-07	7.446999662547e-07	4.808119223057999e-07	
1.0035663401785333e-06	1.1060959811436257e-06	8.832188917446999e-07	9.534879997649599e-07	
8.170844268688727e-07	1.2745954729266264e-06	7.708536613194999e-07	9.75194920790548e-07	
3.2302486988113536e-07	1.2071670910098358e-06	3.242268618829999e-07	9.69185775156099e-07	
3.216816437660615e-07	1.3156422655589363e-06	3.229373639399999e-07	9.77893486569681e-07	
8.064083368570544e-07	7.547583865141228e-07	7.627441559506e-07	7.387508733023999e-07	
8.291543850214217e-07	1.727212171232198e-07	7.798331387313999e-07	1.7638188987899994e-07	
1.1334391444038761e-07	2.344724379708385e-08	1.2623684798109994e-07	4.249346343899994e-08	
1.406248572938398e-06	1.492859967127164e-06	9.623417451409999e-07	9.85071733152245e-07	
9.001687145021498e-08	1.0867374068935669e-06	1.0591818521000003e-07	9.48981107323003e-07	
4.97291713780609e-07	1.0219762114166546e-06	4.90760882052e-07	9.282623021804199e-07	
6.680753122503238e-07	8.62348763017453e-07	6.476437368089999e-07	8.3070033799381e-07	
3.2544266251479137e-07	1.2539134111049156e-06	3.2655350124699996e-07	9.73598995839081e-07	
3.219597275740388e-07	4.204786627843377e-08	3.2319601883569995e-07	5.6222951300999955e-08	
4.571473935239891e-07	5.205405730920452e-07	4.527197767269999e-07	5.170160013053e-07	
7.220046725769441e-07	1.2454657801177377e-06	6.943841136e-07	9.728851509094e-07	
2.7947824788113474e-08	1.1175905974403989e-06	5.8554414350000025e-08	9.55893288728999e-07	
1.0445106254251525e-06	1.3702525414241222e-06	8.994575449681e-07	9.80715061693872e-07	
3.50995649620906e-07	1.4762860516757028e-06	3.511303102639999e-07	9.84603377420217e-07	
1.907587173276412e-07	2.8427409922829246e-07	1.9764844871699995e-07	2.8550636757599995e-07	
5.368020377498685e-07	1.0304484660554751e-06	5.27879802997e-07	9.3154144177379e-07	
2.282352073786898e-07	2.0369988941801266e-07	2.3325120241000002e-07	2.0653567895129994e-07	
1.1660271887726242e-06	3.5766905110817246e-07	9.32709276431e-07	3.5763961333899994e-07	
1.5622081546223366e-07	6.811373525295084e-08	1.6528622406400004e-07	7.805678269929989e-08	
3.443143758846787e-07	5.240020252072182e-07	3.446957977649999e-07	5.203799507257999e-07	
1.6510213184578986e-07	2.0242371180589449e-07	1.7355133590499995e-07	2.0529008430109998e-07	
1.0295909837384557e-06	2.5199621590119627e-07	8.938722023990899e-07	2.5381496598399995e-07	
4.798873736725313e-07	5.319431729613007e-07	4.7430290518800003e-07	5.280913008750999e-07	
2.799025087148945e-07	1.0165116543904151e-06	2.8275939783500006e-07	9.2604897938874e-07	
1.1247065677442541e-07	2.4007561248437757e-07	1.2546063779699992e-07	2.4212541545339996e-07	
9.288378347835468e-07	7.640991327262365e-07	8.455865581912e-07	7.471505655962999e-07	
1.076048926707344e-06	7.884507872097112e-07	9.100302638755e-07	7.687529714368999e-07	
2.7939362472371065e-07	1.7367929452969156e-07	2.8226754055999987e-07	1.773112846665e-07	
2.2874323159729315e-08	9.294633104475532e-07	5.534897662999994e-08	8.7948019643174e-07	
1.3220040201156162e-06	3.4319034159241295e-07	9.5511114772303e-07	3.434112425268999e-07	
1.4138729295277213e-06	2.8254263523226836e-07	9.628818745625699e-07	2.8380515908399995e-07	
9.685556113435565e-07	1.0946105965174585e-07	8.6690004241117e-07	1.158060919669999e-07	
1.1439789080427323e-06	2.0567986219581464e-07	9.2803075763578e-07	2.0846884545299995e-07	
4.038608981207632e-07	6.72092779906297e-07	4.01854408613e-07	6.623839037616399e-07	
1.4540046672678505e-06	1.099913288036686e-06	9.655426699554e-07	9.521103471937899e-07	
6.314087434269806e-08	4.4399644912102273e-07	8.385016304999994e-08	4.4233025030827004e-07	
1.2969377748322834e-06	7.099049408758526e-07	9.524587072128999e-07	6.977013062032e-07	
1.2162304890079749e-06	3.7327266500508377e-07	9.416949952066399e-07	3.729684565853999e-07	
1.3591251869072245e-06	6.865189415663012e-07	9.585824554144899e-07	6.759204841709001e-07	
8.59475550412154e-07	1.1468206570352946e-06	8.015233293343999e-07	9.6115101478327e-07	
2.7837699407907787e-07	1.4153453419221771e-06	2.81304174695e-07	9.82580297656628e-07	
1.1610662338256661e-06	7.144407777297067e-07	9.317011033675e-07	7.0189931417e-07	
5.263232891511604e-07	3.9415674270236037e-07	5.180692149829999e-07	3.9347382484719996e-07	
6.270141060336167e-07	3.649967894679774e-07	6.109321477091e-07	3.6483930040049997e-07	
7.218631288868736e-07	3.789599776254254e-08	6.9425862441999e-07	5.2990773621999955e-08	
8.342488232109082e-07	1.9135381045427902e-07	7.835678260196999e-07	1.944961759889999e-07	
1.2985907024244223e-06	3.232233431205624e-07	9.5264097786346e-07	3.237854657912e-07	
1.0142099686668958e-06	4.745319041312922e-07	8.877206065863999e-07	4.7218493399139996e-07	
1.3575471706657981e-06	1.1594711183096394e-06	9.584483447729e-07	9.631101427602899e-07	
3.5938769020685225e-07	3.444778555994696e-07	3.5918440940399996e-07	3.446769791487e-07	
1.063165559617042e-06	1.1848578201754374e-06	9.059024048632e-07	9.6657629528822e-07	
1.708122112090774e-07	1.0838676634195077e-06	1.7889521625999994e-07	9.48254425411757e-07	
1.590860317184234e-07	9.507274445620524e-07	1.6795058807999997e-07	8.927921905208349e-07	
